DP,DPNOM,DPMP,MPIO,AÑO,ÁREA GEOGRÁFICA,Total
05,Antioquia,05036,Angelópolis,2032,Centros Poblados y Rural Disperso,3676
05,Antioquia,05036,Angelópolis,2032,Total,6673
05,Antioquia,05036,Angelópolis,2033,Cabecera Municipal,3033
05,Antioquia,05036,Angelópolis,2033,Centros Poblados y Rural Disperso,3711
05,Antioquia,05036,Angelópolis,2033,Total,6744
05,Antioquia,05036,Angelópolis,2034,Cabecera Municipal,3046
05,Antioquia,05036,Angelópolis,2034,Centros Poblados y Rural Disperso,3751
05,Antioquia,05036,Angelópolis,2034,Total,6797
05,Antioquia,05036,Angelópolis,2035,Cabecera Municipal,3072
05,Antioquia,05036,Angelópolis,2035,Centros Poblados y Rural Disperso,3790
05,Antioquia,05036,Angelópolis,2035,Total,6862
05,Antioquia,05038,Angostura,2018,Cabecera Municipal,2628
05,Antioquia,05038,Angostura,2018,Centros Poblados y Rural Disperso,8809
05,Antioquia,05038,Angostura,2018,Total,11437
05,Antioquia,05038,Angostura,2019,Cabecera Municipal,2634
05,Antioquia,05038,Angostura,2019,Centros Poblados y Rural Disperso,8828
05,Antioquia,05038,Angostura,2019,Total,11462
05,Antioquia,05038,Angostura,2020,Cabecera Municipal,2658
05,Antioquia,05038,Angostura,2020,Centros Poblados y Rural Disperso,8878
05,Antioquia,05038,Angostura,2020,Total,11536
05,Antioquia,05038,Angostura,2021,Cabecera Municipal,2937
05,Antioquia,05038,Angostura,2021,Centros Poblados y Rural Disperso,8778
05,Antioquia,05038,Angostura,2021,Total,11715
05,Antioquia,05038,Angostura,2022,Cabecera Municipal,3145
05,Antioquia,05038,Angostura,2022,Centros Poblados y Rural Disperso,8751
05,Antioquia,05038,Angostura,2022,Total,11896
05,Antioquia,05038,Angostura,2023,Cabecera Municipal,3331
05,Antioquia,05038,Angostura,2023,Centros Poblados y Rural Disperso,8750
05,Antioquia,05038,Angostura,2023,Total,12081
05,Antioquia,05038,Angostura,2024,Cabecera Municipal,3389
05,Antioquia,05038,Angostura,2024,Centros Poblados y Rural Disperso,8755
05,Antioquia,05038,Angostura,2024,Total,12144
05,Antioquia,05038,Angostura,2025,Cabecera Municipal,3449
05,Antioquia,05038,Angostura,2025,Centros Poblados y Rural Disperso,8778
05,Antioquia,05038,Angostura,2025,Total,12227
05,Antioquia,05038,Angostura,2026,Cabecera Municipal,3497
05,Antioquia,05038,Angostura,2026,Centros Poblados y Rural Disperso,8819
05,Antioquia,05038,Angostura,2026,Total,12316
05,Antioquia,05038,Angostura,2027,Cabecera Municipal,3555
05,Antioquia,05038,Angostura,2027,Centros Poblados y Rural Disperso,8854
05,Antioquia,05038,Angostura,2027,Total,12409
05,Antioquia,05038,Angostura,2028,Cabecera Municipal,3610
05,Antioquia,05038,Angostura,2028,Centros Poblados y Rural Disperso,8921
05,Antioquia,05038,Angostura,2028,Total,12531
05,Antioquia,05038,Angostura,2029,Cabecera Municipal,3650
05,Antioquia,05038,Angostura,2029,Centros Poblados y Rural Disperso,8992
05,Antioquia,05038,Angostura,2029,Total,12642
05,Antioquia,05038,Angostura,2030,Cabecera Municipal,3675
05,Antioquia,05038,Angostura,2030,Centros Poblados y Rural Disperso,9085
05,Antioquia,05038,Angostura,2030,Total,12760
05,Antioquia,05038,Angostura,2031,Cabecera Municipal,3711
05,Antioquia,05038,Angostura,2031,Centros Poblados y Rural Disperso,9186
05,Antioquia,05038,Angostura,2031,Total,12897
05,Antioquia,05038,Angostura,2032,Cabecera Municipal,3748
05,Antioquia,05038,Angostura,2032,Centros Poblados y Rural Disperso,9281
05,Antioquia,05038,Angostura,2032,Total,13029
05,Antioquia,05038,Angostura,2033,Cabecera Municipal,3797
05,Antioquia,05038,Angostura,2033,Centros Poblados y Rural Disperso,9381
05,Antioquia,05038,Angostura,2033,Total,13178
05,Antioquia,05038,Angostura,2034,Cabecera Municipal,3810
05,Antioquia,05038,Angostura,2034,Centros Poblados y Rural Disperso,9483
05,Antioquia,05038,Angostura,2034,Total,13293
05,Antioquia,05038,Angostura,2035,Cabecera Municipal,3844
05,Antioquia,05038,Angostura,2035,Centros Poblados y Rural Disperso,9578
05,Antioquia,05038,Angostura,2035,Total,13422
05,Antioquia,05040,Anorí,2018,Cabecera Municipal,7634
05,Antioquia,05040,Anorí,2018,Centros Poblados y Rural Disperso,10687
05,Antioquia,05040,Anorí,2018,Total,18321
05,Antioquia,05040,Anorí,2019,Cabecera Municipal,8003
05,Antioquia,05040,Anorí,2019,Centros Poblados y Rural Disperso,10734
05,Antioquia,05040,Anorí,2019,Total,18737
05,Antioquia,05040,Anorí,2020,Cabecera Municipal,8335
05,Antioquia,05040,Anorí,2020,Centros Poblados y Rural Disperso,10769
05,Antioquia,05040,Anorí,2020,Total,19104
05,Antioquia,05040,Anorí,2021,Cabecera Municipal,8757
05,Antioquia,05040,Anorí,2021,Centros Poblados y Rural Disperso,10647
05,Antioquia,05040,Anorí,2021,Total,19404
05,Antioquia,05040,Anorí,2022,Cabecera Municipal,9090
05,Antioquia,05040,Anorí,2022,Centros Poblados y Rural Disperso,10614
05,Antioquia,05040,Anorí,2022,Total,19704
05,Antioquia,05040,Anorí,2023,Cabecera Municipal,9398
05,Antioquia,05040,Anorí,2023,Centros Poblados y Rural Disperso,10613
05,Antioquia,05040,Anorí,2023,Total,20011
05,Antioquia,05040,Anorí,2024,Cabecera Municipal,9584
05,Antioquia,05040,Anorí,2024,Centros Poblados y Rural Disperso,10626
05,Antioquia,05040,Anorí,2024,Total,20210
05,Antioquia,05040,Anorí,2025,Cabecera Municipal,9742
05,Antioquia,05040,Anorí,2025,Centros Poblados y Rural Disperso,10648
05,Antioquia,05040,Anorí,2025,Total,20390
05,Antioquia,05040,Anorí,2026,Cabecera Municipal,9889
05,Antioquia,05040,Anorí,2026,Centros Poblados y Rural Disperso,10697
05,Antioquia,05040,Anorí,2026,Total,20586
05,Antioquia,05040,Anorí,2027,Cabecera Municipal,10033
05,Antioquia,05040,Anorí,2027,Centros Poblados y Rural Disperso,10756
05,Antioquia,05040,Anorí,2027,Total,20789
05,Antioquia,05040,Anorí,2028,Cabecera Municipal,10167
05,Antioquia,05040,Anorí,2028,Centros Poblados y Rural Disperso,10830
05,Antioquia,05040,Anorí,2028,Total,20997
05,Antioquia,05040,Anorí,2029,Cabecera Municipal,10291
05,Antioquia,05040,Anorí,2029,Centros Poblados y Rural Disperso,10924
05,Antioquia,05040,Anorí,2029,Total,21215
05,Antioquia,05040,Anorí,2030,Cabecera Municipal,10407
05,Antioquia,05040,Anorí,2030,Centros Poblados y Rural Disperso,11033
05,Antioquia,05040,Anorí,2030,Total,21440
05,Antioquia,05040,Anorí,2031,Cabecera Municipal,10488
05,Antioquia,05040,Anorí,2031,Centros Poblados y Rural Disperso,11155
05,Antioquia,05040,Anorí,2031,Total,21643
05,Antioquia,05040,Anorí,2032,Cabecera Municipal,10589
05,Antioquia,05040,Anorí,2032,Centros Poblados y Rural Disperso,11272
05,Antioquia,05040,Anorí,2032,Total,21861
05,Antioquia,05040,Anorí,2033,Cabecera Municipal,10683
05,Antioquia,05040,Anorí,2033,Centros Poblados y Rural Disperso,11396
05,Antioquia,05040,Anorí,2033,Total,22079
05,Antioquia,05040,Anorí,2034,Cabecera Municipal,10782
05,Antioquia,05040,Anorí,2034,Centros Poblados y Rural Disperso,11511
05,Antioquia,05040,Anorí,2034,Total,22293
05,Antioquia,05040,Anorí,2035,Cabecera Municipal,10860
05,Antioquia,05040,Anorí,2035,Centros Poblados y Rural Disperso,11628
05,Antioquia,05040,Anorí,2035,Total,22488
05,Antioquia,05042,Santafé de Antioquia,2018,Cabecera Municipal,16351
05,Antioquia,05042,Santafé de Antioquia,2018,Centros Poblados y Rural Disperso,9813
05,Antioquia,05042,Santafé de Antioquia,2018,Total,26164
05,Antioquia,05042,Santafé de Antioquia,2019,Cabecera Municipal,16985
05,Antioquia,05042,Santafé de Antioquia,2019,Centros Poblados y Rural Disperso,9613
05,Antioquia,05042,Santafé de Antioquia,2019,Total,26598
05,Antioquia,05042,Santafé de Antioquia,2020,Cabecera Municipal,17580
05,Antioquia,05042,Santafé de Antioquia,2020,Centros Poblados y Rural Disperso,9422
05,Antioquia,05042,Santafé de Antioquia,2020,Total,27002
05,Antioquia,05042,Santafé de Antioquia,2021,Cabecera Municipal,18107
05,Antioquia,05042,Santafé de Antioquia,2021,Centros Poblados y Rural Disperso,9314
05,Antioquia,05042,Santafé de Antioquia,2021,Total,27421
05,Antioquia,05042,Santafé de Antioquia,2022,Cabecera Municipal,18559
05,Antioquia,05042,Santafé de Antioquia,2022,Centros Poblados y Rural Disperso,9285
05,Antioquia,05042,Santafé de Antioquia,2022,Total,27844
05,Antioquia,05042,Santafé de Antioquia,2023,Cabecera Municipal,18995
05,Antioquia,05042,Santafé de Antioquia,2023,Centros Poblados y Rural Disperso,9284
05,Antioquia,05042,Santafé de Antioquia,2023,Total,28279
05,Antioquia,05042,Santa Fé de Antioquia,2024,Cabecera Municipal,19358
05,Antioquia,05042,Santa Fé de Antioquia,2024,Centros Poblados y Rural Disperso,9284
05,Antioquia,05042,Santa Fé de Antioquia,2024,Total,28642
05,Antioquia,05042,Santa Fé de Antioquia,2025,Cabecera Municipal,19696
05,Antioquia,05042,Santa Fé de Antioquia,2025,Centros Poblados y Rural Disperso,9320
05,Antioquia,05042,Santa Fé de Antioquia,2025,Total,29016
05,Antioquia,05042,Santa Fé de Antioquia,2026,Cabecera Municipal,20001
05,Antioquia,05042,Santa Fé de Antioquia,2026,Centros Poblados y Rural Disperso,9359
05,Antioquia,05042,Santa Fé de Antioquia,2026,Total,29360
05,Antioquia,05042,Santa Fé de Antioquia,2027,Cabecera Municipal,20288
05,Antioquia,05042,Santa Fé de Antioquia,2027,Centros Poblados y Rural Disperso,9400
05,Antioquia,05042,Santa Fé de Antioquia,2027,Total,29688
05,Antioquia,05042,Santa Fé de Antioquia,2028,Cabecera Municipal,20551
05,Antioquia,05042,Santa Fé de Antioquia,2028,Centros Poblados y Rural Disperso,9464
05,Antioquia,05042,Santa Fé de Antioquia,2028,Total,30015
05,Antioquia,05042,Santa Fé de Antioquia,2029,Cabecera Municipal,20795
05,Antioquia,05042,Santa Fé de Antioquia,2029,Centros Poblados y Rural Disperso,9555
05,Antioquia,05042,Santa Fé de Antioquia,2029,Total,30350
05,Antioquia,05042,Santa Fé de Antioquia,2030,Cabecera Municipal,21003
05,Antioquia,05042,Santa Fé de Antioquia,2030,Centros Poblados y Rural Disperso,9644
05,Antioquia,05042,Santa Fé de Antioquia,2030,Total,30647
05,Antioquia,05042,Santa Fé de Antioquia,2031,Cabecera Municipal,21221
05,Antioquia,05042,Santa Fé de Antioquia,2031,Centros Poblados y Rural Disperso,9746
05,Antioquia,05042,Santa Fé de Antioquia,2031,Total,30967
05,Antioquia,05042,Santa Fé de Antioquia,2032,Cabecera Municipal,21408
05,Antioquia,05042,Santa Fé de Antioquia,2032,Centros Poblados y Rural Disperso,9858
05,Antioquia,05042,Santa Fé de Antioquia,2032,Total,31266
05,Antioquia,05042,Santa Fé de Antioquia,2033,Cabecera Municipal,21603
05,Antioquia,05042,Santa Fé de Antioquia,2033,Centros Poblados y Rural Disperso,9958
05,Antioquia,05042,Santa Fé de Antioquia,2033,Total,31561
05,Antioquia,05042,Santa Fé de Antioquia,2034,Cabecera Municipal,21785
05,Antioquia,05042,Santa Fé de Antioquia,2034,Centros Poblados y Rural Disperso,10058
05,Antioquia,05042,Santa Fé de Antioquia,2034,Total,31843
05,Antioquia,05042,Santa Fé de Antioquia,2035,Cabecera Municipal,21963
05,Antioquia,05042,Santa Fé de Antioquia,2035,Centros Poblados y Rural Disperso,10166
05,Antioquia,05042,Santa Fé de Antioquia,2035,Total,32129
05,Antioquia,05044,Anzá,2018,Cabecera Municipal,1258
05,Antioquia,05044,Anzá,2018,Centros Poblados y Rural Disperso,5752
05,Antioquia,05044,Anzá,2018,Total,7010
05,Antioquia,05044,Anzá,2019,Cabecera Municipal,1294
05,Antioquia,05044,Anzá,2019,Centros Poblados y Rural Disperso,5791
05,Antioquia,05044,Anzá,2019,Total,7085
05,Antioquia,05044,Anzá,2020,Cabecera Municipal,1330
05,Antioquia,05044,Anzá,2020,Centros Poblados y Rural Disperso,5839
05,Antioquia,05044,Anzá,2020,Total,7169
05,Antioquia,05044,Anzá,2021,Cabecera Municipal,1507
05,Antioquia,05044,Anzá,2021,Centros Poblados y Rural Disperso,5773
05,Antioquia,05044,Anzá,2021,Total,7280
05,Antioquia,05044,Anzá,2022,Cabecera Municipal,1638
05,Antioquia,05044,Anzá,2022,Centros Poblados y Rural Disperso,5755
05,Antioquia,05044,Anzá,2022,Total,7393
05,Antioquia,05044,Anzá,2023,Cabecera Municipal,1753
05,Antioquia,05044,Anzá,2023,Centros Poblados y Rural Disperso,5755
05,Antioquia,05044,Anzá,2023,Total,7508
05,Antioquia,05044,Anzá,2024,Cabecera Municipal,1789
05,Antioquia,05044,Anzá,2024,Centros Poblados y Rural Disperso,5758
05,Antioquia,05044,Anzá,2024,Total,7547
05,Antioquia,05044,Anzá,2025,Cabecera Municipal,1811
05,Antioquia,05044,Anzá,2025,Centros Poblados y Rural Disperso,5783
05,Antioquia,05044,Anzá,2025,Total,7594
05,Antioquia,05044,Anzá,2026,Cabecera Municipal,1840
05,Antioquia,05044,Anzá,2026,Centros Poblados y Rural Disperso,5806
05,Antioquia,05044,Anzá,2026,Total,7646
05,Antioquia,05044,Anzá,2027,Cabecera Municipal,1876
05,Antioquia,05044,Anzá,2027,Centros Poblados y Rural Disperso,5833
05,Antioquia,05044,Anzá,2027,Total,7709
05,Antioquia,05044,Anzá,2028,Cabecera Municipal,1904
05,Antioquia,05044,Anzá,2028,Centros Poblados y Rural Disperso,5868
05,Antioquia,05044,Anzá,2028,Total,7772
05,Antioquia,05044,Anzá,2029,Cabecera Municipal,1925
05,Antioquia,05044,Anzá,2029,Centros Poblados y Rural Disperso,5918
05,Antioquia,05044,Anzá,2029,Total,7843
05,Antioquia,05044,Anzá,2030,Cabecera Municipal,1938
05,Antioquia,05044,Anzá,2030,Centros Poblados y Rural Disperso,5986
05,Antioquia,05044,Anzá,2030,Total,7924
05,Antioquia,05044,Anzá,2031,Cabecera Municipal,1954
05,Antioquia,05044,Anzá,2031,Centros Poblados y Rural Disperso,6036
05,Antioquia,05044,Anzá,2031,Total,7990
05,Antioquia,05044,Anzá,2032,Cabecera Municipal,1969
05,Antioquia,05044,Anzá,2032,Centros Poblados y Rural Disperso,6124
05,Antioquia,05044,Anzá,2032,Total,8093
05,Antioquia,05044,Anzá,2033,Cabecera Municipal,1996
05,Antioquia,05044,Anzá,2033,Centros Poblados y Rural Disperso,6168
05,Antioquia,05044,Anzá,2033,Total,8164
05,Antioquia,05044,Anzá,2034,Cabecera Municipal,2009
05,Antioquia,05044,Anzá,2034,Centros Poblados y Rural Disperso,6241
05,Antioquia,05044,Anzá,2034,Total,8250
05,Antioquia,05044,Anzá,2035,Cabecera Municipal,2033
05,Antioquia,05044,Anzá,2035,Centros Poblados y Rural Disperso,6314
05,Antioquia,05044,Anzá,2035,Total,8347
05,Antioquia,05045,Apartadó,2018,Cabecera Municipal,98454
05,Antioquia,05045,Apartadó,2018,Centros Poblados y Rural Disperso,22549
05,Antioquia,05045,Apartadó,2018,Total,121003
05,Antioquia,05045,Apartadó,2019,Cabecera Municipal,102946
05,Antioquia,05045,Apartadó,2019,Centros Poblados y Rural Disperso,21701
05,Antioquia,05045,Apartadó,2019,Total,124647
05,Antioquia,05045,Apartadó,2020,Cabecera Municipal,107271
05,Antioquia,05045,Apartadó,2020,Centros Poblados y Rural Disperso,20473
05,Antioquia,05045,Apartadó,2020,Total,127744
05,Antioquia,05045,Apartadó,2021,Cabecera Municipal,109514
05,Antioquia,05045,Apartadó,2021,Centros Poblados y Rural Disperso,20237
05,Antioquia,05045,Apartadó,2021,Total,129751
05,Antioquia,05045,Apartadó,2022,Cabecera Municipal,111579
05,Antioquia,05045,Apartadó,2022,Centros Poblados y Rural Disperso,20175
05,Antioquia,05045,Apartadó,2022,Total,131754
05,Antioquia,05045,Apartadó,2023,Cabecera Municipal,113638
05,Antioquia,05045,Apartadó,2023,Centros Poblados y Rural Disperso,20173
05,Antioquia,05045,Apartadó,2023,Total,133811
05,Antioquia,05045,Apartadó,2024,Cabecera Municipal,115713
05,Antioquia,05045,Apartadó,2024,Centros Poblados y Rural Disperso,20195
05,Antioquia,05045,Apartadó,2024,Total,135908
05,Antioquia,05045,Apartadó,2025,Cabecera Municipal,117676
05,Antioquia,05045,Apartadó,2025,Centros Poblados y Rural Disperso,20246
05,Antioquia,05045,Apartadó,2025,Total,137922
05,Antioquia,05045,Apartadó,2026,Cabecera Municipal,119520
05,Antioquia,05045,Apartadó,2026,Centros Poblados y Rural Disperso,20323
05,Antioquia,05045,Apartadó,2026,Total,139843
05,Antioquia,05045,Apartadó,2027,Cabecera Municipal,121232
05,Antioquia,05045,Apartadó,2027,Centros Poblados y Rural Disperso,20433
05,Antioquia,05045,Apartadó,2027,Total,141665
05,Antioquia,05045,Apartadó,2028,Cabecera Municipal,122809
05,Antioquia,05045,Apartadó,2028,Centros Poblados y Rural Disperso,20571
05,Antioquia,05045,Apartadó,2028,Total,143380
05,Antioquia,05045,Apartadó,2029,Cabecera Municipal,124257
05,Antioquia,05045,Apartadó,2029,Centros Poblados y Rural Disperso,20750
05,Antioquia,05045,Apartadó,2029,Total,145007
05,Antioquia,05045,Apartadó,2030,Cabecera Municipal,125539
05,Antioquia,05045,Apartadó,2030,Centros Poblados y Rural Disperso,20970
05,Antioquia,05045,Apartadó,2030,Total,146509
05,Antioquia,05045,Apartadó,2031,Cabecera Municipal,126747
05,Antioquia,05045,Apartadó,2031,Centros Poblados y Rural Disperso,21193
05,Antioquia,05045,Apartadó,2031,Total,147940
05,Antioquia,05045,Apartadó,2032,Cabecera Municipal,127913
05,Antioquia,05045,Apartadó,2032,Centros Poblados y Rural Disperso,21414
05,Antioquia,05045,Apartadó,2032,Total,149327
05,Antioquia,05045,Apartadó,2033,Cabecera Municipal,129050
05,Antioquia,05045,Apartadó,2033,Centros Poblados y Rural Disperso,21642
05,Antioquia,05045,Apartadó,2033,Total,150692
05,Antioquia,05045,Apartadó,2034,Cabecera Municipal,130150
05,Antioquia,05045,Apartadó,2034,Centros Poblados y Rural Disperso,21886
05,Antioquia,05045,Apartadó,2034,Total,152036
05,Antioquia,05045,Apartadó,2035,Cabecera Municipal,131195
05,Antioquia,05045,Apartadó,2035,Centros Poblados y Rural Disperso,22087
05,Antioquia,05045,Apartadó,2035,Total,153282
05,Antioquia,05051,Arboletes,2018,Cabecera Municipal,9747
05,Antioquia,05051,Arboletes,2018,Centros Poblados y Rural Disperso,19548
05,Antioquia,05051,Arboletes,2018,Total,29295
05,Antioquia,05051,Arboletes,2019,Cabecera Municipal,10110
05,Antioquia,05051,Arboletes,2019,Centros Poblados y Rural Disperso,19832
05,Antioquia,05051,Arboletes,2019,Total,29942
05,Antioquia,05051,Arboletes,2020,Cabecera Municipal,10450
05,Antioquia,05051,Arboletes,2020,Centros Poblados y Rural Disperso,20060
05,Antioquia,05051,Arboletes,2020,Total,30510
05,Antioquia,05051,Arboletes,2021,Cabecera Municipal,11151
05,Antioquia,05051,Arboletes,2021,Centros Poblados y Rural Disperso,19833
05,Antioquia,05051,Arboletes,2021,Total,30984
05,Antioquia,05051,Arboletes,2022,Cabecera Municipal,11690
05,Antioquia,05051,Arboletes,2022,Centros Poblados y Rural Disperso,19772
05,Antioquia,05051,Arboletes,2022,Total,31462
05,Antioquia,05051,Arboletes,2023,Cabecera Municipal,12183
05,Antioquia,05051,Arboletes,2023,Centros Poblados y Rural Disperso,19770
05,Antioquia,05051,Arboletes,2023,Total,31953
05,Antioquia,05051,Arboletes,2024,Cabecera Municipal,12422
05,Antioquia,05051,Arboletes,2024,Centros Poblados y Rural Disperso,19797
05,Antioquia,05051,Arboletes,2024,Total,32219
05,Antioquia,05051,Arboletes,2025,Cabecera Municipal,12634
05,Antioquia,05051,Arboletes,2025,Centros Poblados y Rural Disperso,19835
05,Antioquia,05051,Arboletes,2025,Total,32469
05,Antioquia,05051,Arboletes,2026,Cabecera Municipal,12826
05,Antioquia,05051,Arboletes,2026,Centros Poblados y Rural Disperso,19909
05,Antioquia,05051,Arboletes,2026,Total,32735
05,Antioquia,05051,Arboletes,2027,Cabecera Municipal,13013
05,Antioquia,05051,Arboletes,2027,Centros Poblados y Rural Disperso,20019
05,Antioquia,05051,Arboletes,2027,Total,33032
05,Antioquia,05051,Arboletes,2028,Cabecera Municipal,13179
05,Antioquia,05051,Arboletes,2028,Centros Poblados y Rural Disperso,20168
05,Antioquia,05051,Arboletes,2028,Total,33347
05,Antioquia,05051,Arboletes,2029,Cabecera Municipal,13333
05,Antioquia,05051,Arboletes,2029,Centros Poblados y Rural Disperso,20322
05,Antioquia,05051,Arboletes,2029,Total,33655
05,Antioquia,05051,Arboletes,2030,Cabecera Municipal,13478
05,Antioquia,05051,Arboletes,2030,Centros Poblados y Rural Disperso,20534
05,Antioquia,05051,Arboletes,2030,Total,34012
05,Antioquia,05051,Arboletes,2031,Cabecera Municipal,13601
05,Antioquia,05051,Arboletes,2031,Centros Poblados y Rural Disperso,20765
05,Antioquia,05051,Arboletes,2031,Total,34366
05,Antioquia,05051,Arboletes,2032,Cabecera Municipal,13730
05,Antioquia,05051,Arboletes,2032,Centros Poblados y Rural Disperso,20980
05,Antioquia,05051,Arboletes,2032,Total,34710
05,Antioquia,05051,Arboletes,2033,Cabecera Municipal,13847
05,Antioquia,05051,Arboletes,2033,Centros Poblados y Rural Disperso,21210
05,Antioquia,05051,Arboletes,2033,Total,35057
05,Antioquia,05051,Arboletes,2034,Cabecera Municipal,13960
05,Antioquia,05051,Arboletes,2034,Centros Poblados y Rural Disperso,21422
05,Antioquia,05051,Arboletes,2034,Total,35382
05,Antioquia,05051,Arboletes,2035,Cabecera Municipal,14082
05,Antioquia,05051,Arboletes,2035,Centros Poblados y Rural Disperso,21654
05,Antioquia,05051,Arboletes,2035,Total,35736
