Vulnerabilidad_numero,U_MPIO,U_DPTO,Nom_DPTO,CASA,APTO,TIP_CUARTO,VIV_TRAD_INDIG,VIV_TRAD_ETNICA,OTRA_VIV,1-DOR,2-DOR,3-DOR,4-DOR,Mas de 4 dor,No informa Num_dormit,0-FALL,1-FALL,2-FALL,Mas de 2 fall,1-PER,2-PER,3-PER,4-PER,Mas de 4 per,Fall_Hombre,Fall_Mujer,No informa sexo fall,No informa edad fall,Fall_P_Infancia,Fall_Infancia,Fall_Juv-Adoles,Fall_Adultez,Fall_Per_Mayor,Per_Hombre,Per_Mujer,Per_edad_0 a 4,Per_edad_5 a 9,Per_edad_10 a 14,Per_edad_15 a 19,Per_edad_20 a 24,Per_edad_25 a 29,Per_edad_30 a 34,Per_edad_35 a 39,Per_edad_40 a 44,Per_edad_45 a 49,Per_edad_50 a 54,Per_edad_55 a 59,Per_edad_Mas de 60,Indigena,Gitano o Rrom,Raizal del Archi SAPSC,Palenquero de San Basilio,"Negro, mulato, afrodescendiente, afrocolombiano",Ningun grupo etnico,No informa grupo etnico,Habla lengua Nativa,No habla lengua nativa,No informa lengua nativa,No aplica lengua nativa,Habla otra lengua,No habla otra lengua,No informa otra lengua,No aplica otra lengua,CSS muy bueno,CSS bueno,CSS malo,CSS muy malo,CSS No Aplica,Lee_y_Escribe,NoLee_y_Escribe,No_informa_Alfabeta,No Aplica P_ALFABETA,Preescolar,Primaria,Secundaria,Media_Academica,Media_tecnica,Normalista,Tecnica_Profesional,Universitario,Posgrado,Ninguno,No_inf_escolaridad,No Aplica P_NIVEL_ANOSR,No informa ingresos,Recibe ingresos,No recibe ingresos,No Aplica ingresos
1.0,655,68,Santander,10755,703,495,1,0,28,3526,3735,1233,235,48,51,8675,145,6,2,1566,1797,2047,1800,1618,103.0,60.0,0.0,0.0,14.0,1.0,6.0,45.0,97.0,14163,13682,2533,2771,2720,2465,2312,2417,2178,2043,1735,1591,1438,1109,2533,36,0,2,0,350,27067,390,5,30,3,27807,3,32,3,27807,128,1402,509,96,25710,22830,2297,185,2533,894,9725,4714,4635,1032,55,1369,845,217,1530,296,2533,416,9773,12225,5431
5.0,669,68,Santander,3814,103,36,1,0,6,1096,1091,419,76,30,10,2655,64,1,2,555,657,591,489,430,41.0,35.0,0.0,0.0,6.0,0.0,6.0,18.0,46.0,4213,3822,456,597,667,629,464,498,473,499,499,573,560,465,1655,2,0,1,0,8,7967,57,0,3,0,8032,0,3,0,8032,52,651,129,7,7196,6892,617,70,456,155,3905,1019,1079,201,97,254,172,106,488,103,456,127,2450,4355,1103
1.0,673,68,Santander,1134,11,5,0,0,1,372,342,161,59,8,0,928,12,1,1,200,231,222,151,138,9.0,8.0,0.0,0.0,3.0,0.0,0.0,5.0,9.0,1463,1243,129,179,202,211,173,172,191,175,200,186,197,187,504,0,0,0,0,1,2699,6,0,0,0,2706,0,0,0,2706,8,134,7,0,2557,2280,285,12,129,52,1398,362,319,61,5,51,60,18,233,18,129,53,1048,1296,309
1.0,679,68,Santander,12249,8493,572,1,2,55,5454,6250,5216,1227,304,75,18215,301,7,3,3738,4095,4483,3693,2517,168.0,162.0,0.0,0.0,24.0,1.0,12.0,61.0,232.0,26146,28541,3637,4004,4249,4151,4560,4557,4150,3880,3511,3683,3527,2880,7898,35,3,5,1,108,53831,704,16,25,2,54644,7,34,2,54644,557,5004,1778,524,46824,48399,2016,635,3637,1076,14536,7291,10457,2170,210,4792,6633,1737,1322,826,3637,824,24338,21290,8235
1.0,682,68,Santander,1198,26,38,0,0,2,351,293,85,10,8,2,711,35,3,0,182,161,161,121,124,31.0,10.0,0.0,0.0,0.0,0.0,2.0,12.0,27.0,1127,1040,116,193,198,179,127,134,122,139,115,130,144,116,454,0,0,0,0,4,2154,9,0,0,0,2167,0,0,0,2167,17,284,192,1,1673,1840,200,11,116,52,1079,275,294,15,3,68,81,21,145,18,116,36,778,1044,309
1.0,684,68,Santander,1903,37,22,0,0,3,582,426,193,58,24,0,1247,36,0,0,254,255,258,229,287,21.0,15.0,0.0,0.0,4.0,0.0,0.0,3.0,29.0,2152,2001,232,276,347,385,330,290,215,252,235,262,263,240,826,0,0,0,0,4,4111,38,0,0,0,4153,0,0,0,4153,7,274,117,7,3748,3543,338,40,232,87,1810,579,640,50,49,184,161,50,264,47,232,58,1466,2100,529
1.0,686,68,Santander,1093,13,45,0,0,6,337,309,127,37,3,0,801,12,0,0,194,170,160,135,154,5.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,1298,1135,159,169,191,234,180,141,151,151,149,149,145,145,469,0,0,0,0,4,2423,6,0,0,0,2433,0,0,0,2433,2,32,6,1,2392,2010,253,11,159,54,1019,318,461,11,3,72,87,21,207,21,159,33,1032,1040,328
1.0,689,68,Santander,11742,809,728,5,4,38,4291,3906,1769,347,86,23,10313,106,3,0,2715,2320,2260,1780,1347,64.0,48.0,0.0,0.0,13.0,0.0,8.0,23.0,68.0,15408,14019,2064,2274,2652,2818,2323,2161,2020,2082,2033,1856,1779,1493,3872,7,0,3,0,72,28809,536,3,7,0,29417,0,10,0,29417,68,1278,509,80,27492,24704,2103,556,2064,496,11833,4631,5042,1187,31,880,753,223,1685,602,2064,445,11005,12973,5004
1.0,705,68,Santander,950,5,8,0,0,1,304,291,121,20,9,0,727,18,0,0,186,130,157,140,132,11.0,7.0,0.0,0.0,1.0,0.0,4.0,3.0,10.0,1222,1017,149,157,182,206,173,155,148,163,157,145,141,122,341,0,0,0,0,4,2225,10,0,0,0,2239,0,0,0,2239,9,83,9,1,2137,1920,157,13,149,42,1098,325,278,73,14,51,50,24,116,19,149,27,657,1249,306
1.0,720,68,Santander,1450,68,148,1,0,6,482,391,182,44,7,1,1097,9,1,0,293,205,243,206,160,6.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,1671,1495,234,268,353,288,236,219,254,212,207,221,174,159,341,0,0,0,0,2,3144,20,0,0,0,3166,0,0,0,3166,21,117,17,4,3007,2623,297,12,234,66,1513,398,427,92,10,57,76,21,257,15,234,50,1206,1402,508
1.0,745,68,Santander,3162,126,57,0,1,9,838,974,505,125,39,12,2454,38,1,0,485,520,564,458,466,24.0,16.0,0.0,0.0,1.0,0.0,1.0,11.0,27.0,4189,3653,506,653,747,682,529,553,528,536,506,522,505,441,1134,11,0,0,0,16,7784,31,3,8,0,7831,3,8,0,7831,48,414,55,8,7317,6511,785,40,506,191,3533,1226,1102,123,15,211,213,69,593,60,506,93,2778,3729,1242
1.0,755,68,Santander,8542,2704,153,1,0,35,2299,3101,2771,836,223,104,9204,123,6,1,1691,2027,2064,1936,1616,72.0,66.0,0.0,0.0,4.0,1.0,6.0,31.0,96.0,14630,15367,1892,2025,2181,2707,2756,2245,2080,2022,1909,1999,1878,1669,4634,10,0,1,0,83,29224,679,8,3,0,29986,0,11,0,29986,210,2801,674,103,26209,26137,1100,868,1892,553,8696,4157,6008,458,44,2065,3468,901,945,810,1892,415,13413,11247,4922
1.0,770,68,Santander,4415,89,330,1,0,11,1295,1250,575,130,41,5,3226,65,4,1,921,857,645,481,392,45.0,31.0,0.0,0.0,1.0,0.0,3.0,14.0,58.0,4465,4306,502,610,760,728,503,510,499,540,544,567,625,584,1799,1,0,0,0,19,8683,68,1,0,0,8770,0,1,0,8770,30,563,226,51,7901,7416,771,82,502,139,3846,1309,1297,209,49,279,296,99,640,106,502,131,3557,3939,1144
5.0,773,68,Santander,2672,20,18,1,1,4,758,759,380,76,26,4,1956,44,3,0,428,416,461,349,349,33.0,17.0,0.0,0.0,2.0,1.0,4.0,8.0,35.0,3128,2916,348,449,588,530,364,342,360,376,363,393,428,396,1107,0,0,1,0,10,5975,58,0,0,0,6044,0,0,0,6044,14,303,59,5,5663,5110,542,44,348,139,2996,820,887,44,14,142,108,76,417,53,348,152,2024,3065,803
1.0,780,68,Santander,1618,17,14,0,0,0,375,464,204,47,25,3,1104,12,1,1,225,231,228,215,219,11.0,7.0,0.0,0.0,1.0,0.0,0.0,4.0,13.0,1826,1694,221,302,288,271,258,237,211,244,238,224,204,216,606,0,0,0,0,6,3410,104,0,0,0,3520,0,0,0,3520,21,67,5,3,3424,3052,216,31,221,67,1632,536,542,28,11,112,115,32,180,44,221,85,1246,1666,523
1.0,820,68,Santander,2949,99,47,0,0,1,530,970,492,102,21,2,2097,17,2,1,357,450,498,429,383,18.0,6.0,0.0,0.0,2.0,0.0,1.0,4.0,17.0,3582,3098,457,559,590,605,547,511,473,477,422,398,412,352,877,1,0,0,0,0,6648,31,0,1,0,6679,1,0,0,6679,11,53,9,1,6606,5768,412,43,457,154,3277,1017,1044,47,9,139,125,33,323,55,457,63,2408,3193,1016
1.0,855,68,Santander,1904,148,16,0,0,3,543,636,446,127,34,3,1762,27,0,0,277,394,423,377,318,15.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,2861,2787,390,417,462,492,468,388,380,386,374,389,375,295,832,0,0,0,0,19,5598,31,0,0,0,5648,0,0,0,5648,32,284,146,24,5162,4752,470,36,390,92,2258,842,906,165,15,209,288,82,350,51,390,125,2219,2497,807
1.0,861,68,Santander,7593,941,203,0,2,243,2550,2659,1245,276,80,31,6752,86,3,0,2006,1514,1333,1113,875,46.0,46.0,0.0,0.0,6.0,2.0,0.0,11.0,73.0,10161,9215,1023,1120,1464,2087,1789,1259,1240,1317,1168,1180,1203,1092,3434,5,0,1,0,37,19114,219,2,2,0,19372,0,4,0,19372,65,735,251,76,18249,16643,1449,261,1023,279,6424,2631,3969,505,104,1466,955,387,1363,270,1023,272,7166,8821,3117
1.0,867,68,Santander,688,7,9,0,0,0,162,239,129,34,8,5,567,10,0,0,90,132,141,138,76,5.0,5.0,0.0,0.0,2.0,0.0,0.0,3.0,5.0,900,862,103,121,142,145,144,132,128,139,118,125,113,94,258,1,0,0,0,0,1744,17,0,1,0,1761,0,0,1,1761,13,112,21,2,1614,1551,102,6,103,30,686,256,402,22,9,134,50,7,47,16,103,8,551,979,224
1.0,872,68,Santander,2356,321,120,0,0,2,794,823,437,71,15,1,2087,51,3,0,257,531,537,468,348,32.0,25.0,0.0,0.0,1.0,0.0,2.0,13.0,41.0,3282,3456,414,490,537,552,458,452,391,414,412,442,508,381,1287,0,0,0,0,26,6669,43,0,0,0,6738,0,0,0,6738,54,670,99,6,5909,5847,415,62,414,128,3109,939,927,150,8,309,346,106,219,83,414,81,2768,2972,917
1.0,895,68,Santander,3467,279,66,0,0,10,909,990,736,201,59,0,2843,47,5,0,568,704,552,542,529,39.0,18.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,4377,4620,574,756,773,734,513,515,582,559,510,609,526,535,1811,1,0,0,0,23,8936,37,0,1,0,8996,0,1,0,8996,124,678,83,11,8101,7877,496,50,574,262,3696,1334,1441,468,11,323,357,145,317,69,574,77,3770,3688,1462
1.0,1,70,Sucre,61315,19781,3251,840,24,86,20272,35537,15943,2769,505,390,74114,1248,48,6,8420,12762,16864,17467,19903,783.0,584.0,2.0,2.0,89.0,4.0,115.0,299.0,860.0,133008,141614,21562,23196,23668,24633,24165,23443,20902,19799,16657,16286,15335,12874,32102,31235,19,49,16,9160,232063,2080,5560,25725,23,243314,409,30867,32,243314,1694,13798,2919,879,255332,232679,18017,2364,21562,5758,65249,43415,58517,4261,967,22201,28734,6526,14489,2943,21562,4203,98279,126073,46067
1.0,110,70,Sucre,2901,38,34,1,0,2,869,1259,458,68,5,8,2611,50,5,1,361,418,529,522,837,45.0,18.0,1.0,1.0,11.0,0.0,0.0,15.0,37.0,5011,4996,815,961,970,917,799,720,629,643,588,633,581,467,1284,30,0,1,1,398,9536,41,11,21,0,9975,3,29,0,9975,24,737,175,23,9048,7933,1201,58,815,181,3162,1764,2034,48,13,520,437,61,901,71,815,119,2768,5342,1778
1.0,124,70,Sucre,3538,15,9,0,2,3,1627,1646,384,95,35,25,3748,61,3,0,472,752,862,767,959,35.0,32.0,0.0,0.0,6.0,0.0,0.0,10.0,51.0,6965,6366,1091,1239,1480,1348,1211,996,870,892,687,691,677,578,1571,157,0,0,0,213,12766,195,21,135,1,13174,6,150,1,13174,69,616,123,9,12514,9931,2110,199,1091,285,4402,2319,2079,289,22,460,381,92,1696,215,1091,310,3497,7194,2330
1.0,204,70,Sucre,2281,7,37,84,0,1,901,1096,235,54,17,4,2253,54,0,0,323,440,518,495,531,29.0,25.0,0.0,0.0,0.0,0.0,2.0,15.0,37.0,4098,3705,637,696,741,721,588,557,503,502,454,456,445,340,1163,902,0,0,0,169,6675,57,273,628,1,6901,4,897,1,6901,96,712,64,7,6924,5971,1123,72,637,152,2566,1324,1617,125,5,245,132,25,891,84,637,128,2391,3951,1333
1.0,215,70,Sucre,16850,2665,401,4,1,37,5764,8605,3605,578,109,64,18411,304,9,1,2235,3335,4258,4293,4604,187.0,137.0,1.0,1.0,34.0,0.0,13.0,69.0,208.0,32745,33605,4920,5421,5875,5921,5521,5027,4607,4667,4130,4130,3744,3282,9105,2698,6,9,4,932,61893,808,198,2512,6,63634,22,2688,6,63634,527,5295,770,109,59649,54945,5555,930,4920,1609,16308,10325,13973,730,792,4737,5640,1425,4771,1120,4920,1176,23295,31037,10842
5.0,221,70,Sucre,4354,1721,1299,119,15,46,2376,1821,568,49,10,7,4779,49,3,0,877,998,1088,1013,855,28.0,27.0,0.0,0.0,5.0,0.0,8.0,12.0,30.0,9617,7474,1347,1331,1395,2672,2038,1314,1218,1199,975,845,819,614,1324,3474,0,7,1,4298,7307,2004,60,3420,2,13609,18,3461,3,13609,77,977,271,56,15710,12401,1302,2041,1347,341,3745,2670,3535,117,23,1494,694,134,905,2086,1347,121,4674,7664,4632
1.0,230,70,Sucre,1214,6,48,1,0,6,451,537,120,38,4,6,1119,35,1,1,149,165,226,230,386,26.0,14.0,0.0,0.0,7.0,0.0,0.0,6.0,27.0,2362,2063,321,364,425,475,339,328,263,304,274,249,242,236,605,160,0,0,0,668,3574,23,42,118,0,4265,39,120,1,4265,30,547,53,3,3792,3295,781,28,321,116,1424,738,894,28,6,166,84,10,599,39,321,32,715,2993,685
1.0,233,70,Sucre,3013,37,36,19,2,1,1153,1236,254,26,5,14,2625,60,2,1,375,467,532,503,811,47.0,21.0,0.0,0.0,2.0,1.0,3.0,16.0,46.0,5067,4719,793,876,985,896,717,704,683,618,564,557,500,467,1426,1099,0,0,0,25,8556,106,174,918,7,8687,216,875,8,8687,47,707,121,11,8900,7072,1818,103,793,301,3173,1518,1714,150,56,280,215,34,1442,110,793,132,1790,6195,1669
1.0,235,70,Sucre,5675,129,97,3,0,3,2555,2731,611,102,15,3,5915,99,2,1,919,1181,1271,1248,1398,70.0,36.0,0.0,0.0,8.0,1.0,7.0,33.0,57.0,10353,9886,1810,1882,2068,1977,1727,1505,1283,1200,1214,1203,1025,855,2490,1544,0,0,1,336,18306,52,31,1512,2,18694,10,1533,2,18694,76,760,108,19,19276,15904,2431,94,1810,599,6608,3232,3748,158,39,881,1042,158,1850,114,1810,206,5956,10385,3692
1.0,265,70,Sucre,4453,106,39,0,0,2,1709,1780,611,113,32,4,4128,112,7,2,470,727,919,879,1254,80.0,52.0,0.0,0.0,8.0,2.0,9.0,30.0,83.0,8136,7482,1496,1702,1735,1544,1250,1110,968,969,888,831,810,649,1666,29,0,0,0,46,15465,78,2,27,0,15589,2,27,0,15589,38,826,213,37,14504,11848,2169,105,1496,586,5668,2730,2572,110,111,348,358,44,1482,113,1496,263,4380,7777,3198
1.0,400,70,Sucre,3148,40,34,9,0,7,1132,1539,431,99,28,3,3169,61,2,0,408,612,678,694,840,40.0,25.0,0.0,0.0,4.0,0.0,3.0,13.0,45.0,6005,5505,839,1055,1169,1055,969,804,718,701,688,653,646,527,1686,1102,0,0,0,12,10324,72,41,1060,1,10408,9,1091,2,10408,75,636,106,17,10676,8915,1680,76,839,272,4040,1861,2009,121,13,455,452,101,1252,95,839,193,3034,6389,1894
1.0,418,70,Sucre,6096,372,774,5,1,10,2442,3029,815,132,14,18,6374,75,1,0,884,1244,1495,1380,1447,46.0,31.0,0.0,0.0,7.0,1.0,6.0,16.0,47.0,11163,10668,1753,2011,1907,1941,1696,1748,1392,1435,1293,1349,1321,1036,2949,362,0,0,1,330,20998,140,17,345,1,21468,3,359,1,21468,106,1888,408,28,19401,17127,2779,172,1753,660,6374,3142,4909,198,73,1040,922,169,2367,224,1753,335,7060,10672,3764
1.0,429,70,Sucre,9512,407,278,8,3,19,3319,4076,1450,275,53,24,8976,204,13,4,1223,1696,1910,1864,2504,125.0,119.0,1.0,2.0,12.0,5.0,11.0,73.0,142.0,17027,15595,2933,3310,3417,2957,2441,2319,2110,2080,1986,1870,1724,1369,4106,994,2,3,10,98,31322,193,74,934,1,31613,20,985,4,31613,231,1153,321,48,30869,25265,4173,251,2933,1026,11856,5604,5159,183,337,964,750,182,3334,294,2933,558,8367,17454,6243
1.0,473,70,Sucre,4253,213,68,88,2,1,1379,1790,622,95,35,12,3881,49,3,0,445,631,832,861,1164,30.0,25.0,0.0,0.0,1.0,0.0,5.0,15.0,34.0,7440,7353,1231,1359,1306,1299,1209,1194,1180,1038,859,848,825,688,1757,537,0,3,0,133,14042,78,91,448,1,14253,3,534,3,14253,38,603,42,8,14102,11995,1452,115,1231,492,4072,2923,2650,94,60,927,827,148,1228,141,1231,198,5098,6903,2594
1.0,508,70,Sucre,6820,121,106,425,2,30,2657,2926,696,110,18,19,6312,111,1,2,883,1196,1407,1332,1608,67.0,53.0,0.0,0.0,7.0,3.0,6.0,29.0,75.0,11536,10848,1622,2092,2048,2032,1646,1731,1507,1470,1334,1314,1213,1054,3321,1033,1,0,0,550,20735,65,68,966,0,21350,27,1006,1,21350,155,1595,277,88,20269,17244,3420,98,1622,755,7250,3180,4280,402,29,641,835,128,3114,148,1622,272,7449,10949,3714
1.0,523,70,Sucre,2948,47,10,433,4,5,1366,1577,416,86,9,7,3382,69,7,3,404,647,754,693,963,58.0,38.0,0.0,0.0,16.0,3.0,9.0,23.0,45.0,6495,6039,1119,1302,1365,1286,1281,1046,832,790,631,631,541,475,1235,10074,0,0,1,94,2296,69,2304,7770,1,2459,10,10062,3,2459,52,697,185,30,11570,9435,1898,82,1119,262,3654,2176,2570,207,34,409,409,48,1559,87,1119,168,2299,7646,2421
1.0,670,70,Sucre,7983,821,440,2480,10,12,4626,5104,1326,280,41,25,11133,258,11,0,1092,1784,2416,2446,3664,153.0,127.0,0.0,0.0,23.0,1.0,17.0,68.0,171.0,22671,21946,3886,4351,4398,4186,4045,3743,3256,2998,2480,2400,2246,1822,4806,18634,103,2,3,430,25288,157,439,18301,2,25875,30,18709,3,25875,309,3280,534,91,40403,34542,6000,189,3886,1669,13510,7410,8510,822,82,1821,1729,280,4611,287,3886,433,13700,22247,8237
1.0,678,70,Sucre,8515,89,235,6,6,18,2917,3449,856,167,35,15,7331,100,6,2,1138,1468,1536,1438,1859,64.0,56.0,0.0,0.0,12.0,0.0,8.0,29.0,71.0,13425,12086,2097,2490,2780,2496,2171,1851,1679,1543,1501,1441,1274,1106,3082,1713,0,0,2,4259,19372,165,229,1485,1,23796,10,1703,2,23796,101,713,95,12,24590,18616,4628,170,2097,538,8810,4481,4114,182,74,497,676,135,3695,212,2097,465,7485,12974,4587
1.0,702,70,Sucre,3816,38,91,0,2,3,1402,1839,423,56,9,8,3648,89,0,0,411,678,830,827,991,45.0,44.0,0.0,0.0,3.0,0.0,2.0,22.0,62.0,6899,6538,928,1072,1204,1184,1070,929,847,848,852,947,903,725,1928,558,0,0,0,50,12803,26,117,440,1,12879,18,539,1,12879,45,1019,112,11,12250,10699,1771,39,928,202,3912,2139,3131,220,71,679,709,63,1316,67,928,177,4027,7231,2002
1.0,708,70,Sucre,14173,537,692,187,17,31,5533,6600,2175,472,88,39,14586,303,17,1,1679,2886,3266,3093,3983,180.0,163.0,2.0,2.0,30.0,0.0,21.0,75.0,217.0,26623,26717,4569,5339,5826,5142,4342,3776,3500,3357,2943,2879,2774,2343,6550,12204,0,1,1,12771,28214,149,1744,10460,2,41134,24,12178,4,41134,261,3461,676,73,48869,41153,7382,236,4569,1510,17859,9827,8707,362,149,1705,1825,411,6095,321,4569,895,15496,27016,9933
1.0,713,70,Sucre,14679,386,571,4,15,7,3440,6406,2128,426,65,41,12284,212,8,2,1552,2033,2400,2425,4096,139.0,96.0,0.0,0.0,23.0,1.0,13.0,56.0,142.0,24467,23485,4348,5308,5583,5002,3736,3170,2893,2728,2523,2462,2336,2088,5775,3497,0,22,4,42571,1671,187,138,3384,1,44429,54,3465,4,44429,177,2718,476,86,44495,35062,8309,233,4348,1398,16890,8988,6318,426,68,1263,1265,279,6409,300,4348,678,12151,25467,9656
1.0,717,70,Sucre,4952,287,156,0,0,4,1937,2342,687,110,12,6,4963,125,4,2,673,953,1060,1092,1316,82.0,60.0,1.0,1.0,8.0,0.0,7.0,38.0,89.0,9124,8905,1369,1716,1694,1578,1389,1273,1071,1131,1051,1127,1039,915,2676,847,1,0,0,1732,15394,55,71,777,0,17181,14,834,0,17181,156,1075,102,13,16683,14774,1817,69,1369,598,5590,2895,3955,211,19,769,650,138,1743,92,1369,307,5133,9485,3104
1.0,742,70,Sucre,8449,602,204,4,0,4,3540,3969,892,162,41,25,8445,173,10,1,1276,1675,1750,1710,2218,105.0,93.0,0.0,0.0,17.0,1.0,7.0,34.0,139.0,15249,14939,2357,2510,2686,2615,2460,2138,1890,1773,1774,1863,1821,1598,4703,824,0,5,0,500,28767,92,192,637,0,29359,8,821,0,29359,81,1485,164,21,28437,24338,3378,115,2357,688,10191,5367,5688,264,78,986,1324,325,2767,153,2357,452,9082,15787,4867
1.0,771,70,Sucre,7599,186,58,4,1,7,2911,3231,1078,243,45,12,7320,188,12,0,1217,1788,1624,1386,1505,128.0,84.0,0.0,0.0,5.0,0.0,8.0,38.0,161.0,12944,11027,1964,2357,2352,2070,1707,1639,1511,1388,1416,1374,1405,1212,3576,649,0,5,0,59,23175,83,172,481,1,23317,1,652,1,23317,41,1280,159,14,22477,18044,3851,112,1964,527,9291,3847,3535,108,79,612,674,111,3099,124,1964,275,6503,12872,4321
1.0,820,70,Sucre,8746,1097,588,22,4,44,3389,3965,1301,209,40,30,8709,210,11,4,1009,1541,2041,1982,2361,158.0,94.0,1.0,1.0,28.0,1.0,15.0,60.0,148.0,15813,16199,2975,3010,3135,3244,2666,2472,2212,2007,1839,1832,1711,1456,3453,3292,1,26,0,20672,7902,119,428,2889,2,28693,37,3280,2,28693,229,1958,118,16,29691,25870,3037,130,2975,1023,9584,6263,5910,210,68,2098,1392,257,2062,170,2975,323,11017,14687,5985
1.0,823,70,Sucre,6134,83,155,4,1,2,1720,2521,849,176,25,75,5260,104,2,0,716,842,1088,1111,1609,58.0,50.0,0.0,0.0,4.0,0.0,9.0,31.0,64.0,10216,9817,1585,1763,2018,1860,1620,1539,1381,1329,1185,1156,1043,946,2608,7242,1,2,1,2149,10583,55,90,7154,2,12787,19,7224,3,12787,56,318,52,13,19594,16255,2108,85,1585,405,5930,3520,4305,339,55,926,796,93,1960,119,1585,274,6895,9516,3348
1.0,1,73,Tolima,105873,83532,9637,25,11,491,48779,66026,48142,8347,1952,1398,172225,2314,90,15,37684,41467,41633,32728,21132,1385.0,1188.0,1.0,2.0,194.0,12.0,120.0,492.0,1754.0,239289,261397,29622,33003,36264,42399,44072,40051,35713,36136,31464,31151,31910,28717,80184,3041,48,20,5,2205,488454,6913,389,2642,30,497625,86,2936,39,497625,3297,20500,6408,1942,468539,446772,16226,8066,29622,8004,118488,74702,112817,9225,1903,40547,66355,17032,12980,9011,29622,9516,220400,201807,68963
1.0,24,73,Tolima,2249,35,33,0,0,4,619,680,201,41,16,3,1523,35,2,0,442,410,310,229,169,24.0,15.0,0.0,0.0,1.0,0.0,2.0,8.0,28.0,2128,1963,223,284,328,354,251,217,197,221,226,273,297,296,924,0,0,0,0,5,4073,13,0,0,0,4091,0,0,0,4091,16,266,29,3,3777,3517,336,15,223,86,1749,683,632,117,12,99,127,41,283,39,223,65,1512,1988,526
1.0,26,73,Tolima,2787,204,72,1,0,4,855,970,362,71,15,15,2225,60,2,1,492,529,512,397,358,36.0,31.0,0.0,0.0,2.0,0.0,1.0,18.0,46.0,3408,3304,433,508,598,569,475,427,396,466,404,416,459,363,1198,9,0,2,0,10,6662,29,3,8,0,6701,1,10,0,6701,28,340,97,12,6235,5488,749,42,433,151,2806,1099,1175,66,15,181,173,28,525,60,433,89,2486,3196,941
1.0,30,73,Tolima,2964,117,110,0,0,6,1247,950,199,32,5,4,2377,59,1,0,675,606,492,355,309,26.0,35.0,0.0,0.0,1.0,0.0,7.0,11.0,42.0,3336,3188,421,454,527,560,445,413,388,353,358,437,423,400,1345,1,0,0,0,28,6459,36,0,1,0,6523,1,0,0,6523,46,278,39,13,6148,5419,633,51,421,145,2616,1215,1240,47,5,142,150,39,443,61,421,128,2292,3229,875
1.0,43,73,Tolima,3063,69,26,0,0,4,690,1088,409,95,20,4,2267,38,1,0,399,450,489,447,521,34.0,6.0,0.0,0.0,4.0,0.0,5.0,7.0,24.0,4062,3596,557,663,796,811,559,512,474,482,470,463,471,433,967,5,0,0,0,11,7627,15,0,4,0,7654,1,3,0,7654,27,396,102,90,7043,6304,758,39,557,154,3416,1412,1094,90,10,106,108,32,624,55,557,77,2797,3510,1274
1.0,55,73,Tolima,4648,134,152,2,0,39,1672,1873,512,67,15,5,4080,63,1,0,1032,1108,830,661,513,35.0,30.0,0.0,0.0,3.0,1.0,4.0,9.0,48.0,5797,5643,670,787,966,932,784,714,676,657,623,733,846,752,2300,8,0,0,0,37,11352,43,4,4,0,11432,1,7,0,11432,98,689,188,28,10437,9682,1020,68,670,187,4175,2118,2370,161,21,447,351,88,758,94,670,180,4373,5316,1571
1.0,67,73,Tolima,7562,25,46,16,3,32,2100,2476,824,185,49,15,5528,111,6,4,1125,1081,1148,1052,1243,93.0,54.0,0.0,0.0,23.0,3.0,13.0,50.0,58.0,9573,8664,1627,1782,1992,1886,1388,1193,1060,1108,1028,1043,1000,796,2334,1422,0,0,0,206,16521,88,494,925,3,16815,9,1405,8,16815,58,588,128,19,17444,14657,1853,100,1627,446,8587,2923,2224,212,40,221,284,64,1472,137,1627,236,5522,9054,3425
1.0,124,73,Tolima,5072,673,250,1,0,27,1676,2227,1213,309,105,21,5449,99,0,3,1097,1109,1253,1044,1048,71.0,42.0,1.0,1.0,14.0,0.0,8.0,32.0,59.0,8962,8347,1272,1334,1543,1567,1404,1388,1174,1126,989,1056,1094,973,2389,28,0,1,0,25,17182,73,16,13,0,17280,7,22,0,17280,80,612,150,33,16434,14720,1237,80,1272,278,6992,3121,3072,251,42,489,612,106,973,101,1272,203,7230,7221,2655
1.0,148,73,Tolima,5296,616,77,0,1,13,1426,1609,398,45,12,10,3460,39,0,1,774,925,801,599,401,28.0,20.0,0.0,0.0,18.0,0.0,3.0,5.0,22.0,4820,4823,615,629,762,837,752,679,642,604,623,644,640,569,1647,3,0,0,0,30,9575,35,0,3,0,9640,0,3,0,9640,29,185,54,24,9351,8443,548,37,615,133,3282,1677,2151,176,29,428,573,71,450,58,615,205,3940,4228,1270
1.0,152,73,Tolima,2326,48,37,0,1,3,613,858,367,76,9,7,1903,25,2,0,444,445,432,335,274,14.0,15.0,0.0,0.0,4.0,0.0,2.0,4.0,19.0,2958,2538,375,457,526,506,371,342,321,387,310,365,373,327,836,2,0,0,0,2,5478,14,2,0,0,5494,1,1,0,5494,26,66,6,0,5398,4537,557,27,375,85,2641,911,680,83,14,74,122,35,440,36,375,54,2233,2377,832
